dam_id,dam_num,name,landuse_code,number_cells
78,UT00285,SOUTH JUNCTION,71.0,1
78,UT00285,SOUTH JUNCTION,81.0,1088
78,UT00285,SOUTH JUNCTION,82.0,789
78,UT00285,SOUTH JUNCTION,90.0,231
78,UT00285,SOUTH JUNCTION,95.0,583
79,UT00052,BOYER LAKE,21.0,471
79,UT00052,BOYER LAKE,22.0,926
79,UT00052,BOYER LAKE,23.0,106
79,UT00052,BOYER LAKE,24.0,2
79,UT00052,BOYER LAKE,41.0,724
79,UT00052,BOYER LAKE,42.0,555
79,UT00052,BOYER LAKE,52.0,2757
79,UT00052,BOYER LAKE,81.0,6281
79,UT00052,BOYER LAKE,82.0,917
79,UT00052,BOYER LAKE,90.0,545
79,UT00052,BOYER LAKE,95.0,14
80,UT00380,LOGAN FIRST DAM,11.0,70
80,UT00380,LOGAN FIRST DAM,21.0,1571
80,UT00380,LOGAN FIRST DAM,22.0,3168
80,UT00380,LOGAN FIRST DAM,23.0,1528
80,UT00380,LOGAN FIRST DAM,24.0,137
80,UT00380,LOGAN FIRST DAM,41.0,41
80,UT00380,LOGAN FIRST DAM,42.0,190
80,UT00380,LOGAN FIRST DAM,52.0,153
80,UT00380,LOGAN FIRST DAM,81.0,3814
80,UT00380,LOGAN FIRST DAM,82.0,2557
80,UT00380,LOGAN FIRST DAM,90.0,604
80,UT00380,LOGAN FIRST DAM,95.0,242
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,11.0,30
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,21.0,1122
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,22.0,1039
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,23.0,550
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,24.0,38
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,42.0,5
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,52.0,3054
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,81.0,875
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,82.0,3096
81,UT00830,CEDAR CITY - FIDDLER CANYON #2,90.0,6
82,UT00833,CEDAR CITY - STEPHENS CANYON NORTH,21.0,293
82,UT00833,CEDAR CITY - STEPHENS CANYON NORTH,22.0,591
82,UT00833,CEDAR CITY - STEPHENS CANYON NORTH,23.0,428
82,UT00833,CEDAR CITY - STEPHENS CANYON NORTH,24.0,60
82,UT00833,CEDAR CITY - STEPHENS CANYON NORTH,52.0,37
82,UT00833,CEDAR CITY - STEPHENS CANYON NORTH,81.0,3
83,UT00834,CEDAR CITY - STEPHENS CANYON SOUTH,21.0,296
83,UT00834,CEDAR CITY - STEPHENS CANYON SOUTH,22.0,609
83,UT00834,CEDAR CITY - STEPHENS CANYON SOUTH,23.0,437
83,UT00834,CEDAR CITY - STEPHENS CANYON SOUTH,24.0,56
83,UT00834,CEDAR CITY - STEPHENS CANYON SOUTH,52.0,48
83,UT00834,CEDAR CITY - STEPHENS CANYON SOUTH,81.0,2
84,UT00161,KENTS LAKE #1,11.0,197
84,UT00161,KENTS LAKE #1,21.0,480
84,UT00161,KENTS LAKE #1,22.0,1390
84,UT00161,KENTS LAKE #1,23.0,99
84,UT00161,KENTS LAKE #1,24.0,1
84,UT00161,KENTS LAKE #1,41.0,5
84,UT00161,KENTS LAKE #1,42.0,712
84,UT00161,KENTS LAKE #1,52.0,820
84,UT00161,KENTS LAKE #1,71.0,2
84,UT00161,KENTS LAKE #1,81.0,9555
84,UT00161,KENTS LAKE #1,82.0,383
84,UT00161,KENTS LAKE #1,90.0,164
84,UT00161,KENTS LAKE #1,95.0,5
85,UT00162,KENTS LAKE #2,11.0,16
85,UT00162,KENTS LAKE #2,21.0,423
85,UT00162,KENTS LAKE #2,22.0,1173
85,UT00162,KENTS LAKE #2,23.0,79
85,UT00162,KENTS LAKE #2,24.0,1
85,UT00162,KENTS LAKE #2,41.0,4
85,UT00162,KENTS LAKE #2,42.0,590
85,UT00162,KENTS LAKE #2,52.0,546
85,UT00162,KENTS LAKE #2,81.0,6758
85,UT00162,KENTS LAKE #2,82.0,76
85,UT00162,KENTS LAKE #2,90.0,154
86,UT00194,MANDERFIELD (AKA BEAVER),21.0,372
86,UT00194,MANDERFIELD (AKA BEAVER),22.0,391
86,UT00194,MANDERFIELD (AKA BEAVER),23.0,83
86,UT00194,MANDERFIELD (AKA BEAVER),41.0,25
86,UT00194,MANDERFIELD (AKA BEAVER),42.0,882
86,UT00194,MANDERFIELD (AKA BEAVER),52.0,15921
86,UT00194,MANDERFIELD (AKA BEAVER),71.0,10
86,UT00194,MANDERFIELD (AKA BEAVER),81.0,2114
86,UT00194,MANDERFIELD (AKA BEAVER),82.0,266
86,UT00194,MANDERFIELD (AKA BEAVER),90.0,41
86,UT00194,MANDERFIELD (AKA BEAVER),95.0,14
87,UT00298,THREE CREEKS - BEAVER,21.0,663
87,UT00298,THREE CREEKS - BEAVER,22.0,1622
87,UT00298,THREE CREEKS - BEAVER,23.0,130
87,UT00298,THREE CREEKS - BEAVER,24.0,3
87,UT00298,THREE CREEKS - BEAVER,42.0,543
87,UT00298,THREE CREEKS - BEAVER,52.0,958
87,UT00298,THREE CREEKS - BEAVER,81.0,11183
87,UT00298,THREE CREEKS - BEAVER,82.0,382
87,UT00298,THREE CREEKS - BEAVER,90.0,210
88,UT00196,MANTUA,11.0,33
88,UT00196,MANTUA,21.0,289
88,UT00196,MANTUA,22.0,1108
88,UT00196,MANTUA,23.0,647
88,UT00196,MANTUA,24.0,29
88,UT00196,MANTUA,31.0,7
88,UT00196,MANTUA,41.0,22
88,UT00196,MANTUA,42.0,56
88,UT00196,MANTUA,52.0,406
88,UT00196,MANTUA,81.0,420
88,UT00196,MANTUA,82.0,267
88,UT00196,MANTUA,90.0,83
88,UT00196,MANTUA,95.0,51
89,UT00573,THREE MILE CREEK - PERRY,21.0,52
89,UT00573,THREE MILE CREEK - PERRY,22.0,536
89,UT00573,THREE MILE CREEK - PERRY,23.0,208
89,UT00573,THREE MILE CREEK - PERRY,52.0,6
89,UT00573,THREE MILE CREEK - PERRY,81.0,108
89,UT00573,THREE MILE CREEK - PERRY,82.0,522
89,UT00573,THREE MILE CREEK - PERRY,90.0,93
90,UT10110,TONY GROVE LAKE DAM,21.0,22
90,UT10110,TONY GROVE LAKE DAM,22.0,11
90,UT10110,TONY GROVE LAKE DAM,41.0,204
90,UT10110,TONY GROVE LAKE DAM,42.0,89
90,UT10110,TONY GROVE LAKE DAM,52.0,83
90,UT10110,TONY GROVE LAKE DAM,90.0,9
91,UT00126,GRASSY TRAIL,11.0,1
91,UT00126,GRASSY TRAIL,21.0,370
91,UT00126,GRASSY TRAIL,22.0,571
91,UT00126,GRASSY TRAIL,23.0,32
91,UT00126,GRASSY TRAIL,24.0,4
91,UT00126,GRASSY TRAIL,41.0,78
91,UT00126,GRASSY TRAIL,42.0,331
91,UT00126,GRASSY TRAIL,52.0,1606
91,UT00126,GRASSY TRAIL,81.0,6
91,UT00126,GRASSY TRAIL,82.0,6
91,UT00126,GRASSY TRAIL,90.0,21
92,UT00776,BOUNTIFUL - EAGLE RIDGE,21.0,6
92,UT00776,BOUNTIFUL - EAGLE RIDGE,22.0,31
92,UT00776,BOUNTIFUL - EAGLE RIDGE,23.0,3
93,UT00152,DAVIS - BARTON CREEK,21.0,76
93,UT00152,DAVIS - BARTON CREEK,22.0,1048
93,UT00152,DAVIS - BARTON CREEK,23.0,1645
93,UT00152,DAVIS - BARTON CREEK,24.0,593
93,UT00152,DAVIS - BARTON CREEK,52.0,1
93,UT00152,DAVIS - BARTON CREEK,82.0,2
93,UT00152,DAVIS - BARTON CREEK,90.0,10
94,UT00692,DAVIS - FARMINGTON POND,21.0,386
94,UT00692,DAVIS - FARMINGTON POND,22.0,935
94,UT00692,DAVIS - FARMINGTON POND,23.0,1556
94,UT00692,DAVIS - FARMINGTON POND,24.0,657
94,UT00692,DAVIS - FARMINGTON POND,81.0,246
94,UT00692,DAVIS - FARMINGTON POND,90.0,29
94,UT00692,DAVIS - FARMINGTON POND,95.0,24
95,UT00461,DAVIS - HOLMES CREEK,21.0,94
95,UT00461,DAVIS - HOLMES CREEK,22.0,364
95,UT00461,DAVIS - HOLMES CREEK,23.0,254
95,UT00461,DAVIS - HOLMES CREEK,24.0,116
95,UT00461,DAVIS - HOLMES CREEK,52.0,2
95,UT00461,DAVIS - HOLMES CREEK,81.0,27
95,UT00461,DAVIS - HOLMES CREEK,90.0,89
96,UT00648,DAVIS - HOOPER DRAW,21.0,1
96,UT00648,DAVIS - HOOPER DRAW,22.0,524
96,UT00648,DAVIS - HOOPER DRAW,23.0,1205
96,UT00648,DAVIS - HOOPER DRAW,24.0,598
97,UT00170,DAVIS - PARRISH CREEK,21.0,71
97,UT00170,DAVIS - PARRISH CREEK,22.0,397
97,UT00170,DAVIS - PARRISH CREEK,23.0,757
97,UT00170,DAVIS - PARRISH CREEK,24.0,115
97,UT00170,DAVIS - PARRISH CREEK,90.0,1
97,UT00170,DAVIS - PARRISH CREEK,95.0,1
98,UT00171,DAVIS - RICKS CREEK,21.0,58
98,UT00171,DAVIS - RICKS CREEK,22.0,291
98,UT00171,DAVIS - RICKS CREEK,23.0,254
98,UT00171,DAVIS - RICKS CREEK,24.0,3
99,UT00563,DAVIS - SHEPARD CREEK,21.0,35
99,UT00563,DAVIS - SHEPARD CREEK,22.0,90
99,UT00563,DAVIS - SHEPARD CREEK,23.0,174
99,UT00563,DAVIS - SHEPARD CREEK,24.0,24
99,UT00563,DAVIS - SHEPARD CREEK,81.0,49
99,UT00563,DAVIS - SHEPARD CREEK,90.0,17
99,UT00563,DAVIS - SHEPARD CREEK,95.0,1
100,UT00564,DAVIS - STONE CREEK,21.0,205
100,UT00564,DAVIS - STONE CREEK,22.0,1861
100,UT00564,DAVIS - STONE CREEK,23.0,2013
100,UT00564,DAVIS - STONE CREEK,24.0,201
100,UT00564,DAVIS - STONE CREEK,41.0,5
100,UT00564,DAVIS - STONE CREEK,52.0,24
100,UT00564,DAVIS - STONE CREEK,81.0,84
100,UT00564,DAVIS - STONE CREEK,90.0,31
100,UT00564,DAVIS - STONE CREEK,95.0,286
101,UT00701,DEUEL CREEK,21.0,11
101,UT00701,DEUEL CREEK,22.0,412
101,UT00701,DEUEL CREEK,23.0,105
101,UT00701,DEUEL CREEK,52.0,12
101,UT00701,DEUEL CREEK,90.0,18
102,UT00736,DAVIS/WEBER CANAL - KAYSVILLE,21.0,25
102,UT00736,DAVIS/WEBER CANAL - KAYSVILLE,22.0,82
102,UT00736,DAVIS/WEBER CANAL - KAYSVILLE,23.0,20
102,UT00736,DAVIS/WEBER CANAL - KAYSVILLE,52.0,2
102,UT00736,DAVIS/WEBER CANAL - KAYSVILLE,90.0,50
103,UT00737,DAVIS/WEBER CANAL - LAYTON POND,21.0,230
103,UT00737,DAVIS/WEBER CANAL - LAYTON POND,22.0,1045
103,UT00737,DAVIS/WEBER CANAL - LAYTON POND,23.0,500
103,UT00737,DAVIS/WEBER CANAL - LAYTON POND,24.0,14
103,UT00737,DAVIS/WEBER CANAL - LAYTON POND,81.0,141
103,UT00737,DAVIS/WEBER CANAL - LAYTON POND,82.0,131
103,UT00737,DAVIS/WEBER CANAL - LAYTON POND,90.0,18
104,UT00735,DAVIS/WEBER CANAL - SUNSET POND,21.0,6
104,UT00735,DAVIS/WEBER CANAL - SUNSET POND,22.0,252
104,UT00735,DAVIS/WEBER CANAL - SUNSET POND,23.0,211
104,UT00735,DAVIS/WEBER CANAL - SUNSET POND,24.0,2
105,UT00336,FARMINGTON CITY - RUDD CREEK,21.0,1
105,UT00336,FARMINGTON CITY - RUDD CREEK,22.0,24
106,UT00378,HAIGHT CREEK (LOWER),11.0,17
106,UT00378,HAIGHT CREEK (LOWER),21.0,108
106,UT00378,HAIGHT CREEK (LOWER),22.0,794
106,UT00378,HAIGHT CREEK (LOWER),23.0,419
106,UT00378,HAIGHT CREEK (LOWER),24.0,17
106,UT00378,HAIGHT CREEK (LOWER),52.0,1
106,UT00378,HAIGHT CREEK (LOWER),82.0,1
106,UT00378,HAIGHT CREEK (LOWER),90.0,7
107,UT00063,HAIGHT CREEK (UPPER),21.0,20
107,UT00063,HAIGHT CREEK (UPPER),22.0,123
107,UT00063,HAIGHT CREEK (UPPER),23.0,50
107,UT00063,HAIGHT CREEK (UPPER),24.0,1
107,UT00063,HAIGHT CREEK (UPPER),52.0,3
107,UT00063,HAIGHT CREEK (UPPER),90.0,53
108,UT00142,HOLMES,21.0,270
108,UT00142,HOLMES,22.0,1110
108,UT00142,HOLMES,23.0,1100
108,UT00142,HOLMES,24.0,116
108,UT00142,HOLMES,52.0,4
108,UT00142,HOLMES,81.0,152
108,UT00142,HOLMES,82.0,46
108,UT00142,HOLMES,90.0,76
108,UT00142,HOLMES,95.0,19
109,UT00160,KAYSVILLE,21.0,40
109,UT00160,KAYSVILLE,22.0,104
109,UT00160,KAYSVILLE,23.0,168
109,UT00160,KAYSVILLE,24.0,79
109,UT00160,KAYSVILLE,82.0,9
109,UT00160,KAYSVILLE,90.0,38
110,UT00072,CLIFF LAKE (DUCHESNE),11.0,43
110,UT00072,CLIFF LAKE (DUCHESNE),21.0,1728
110,UT00072,CLIFF LAKE (DUCHESNE),22.0,1043
110,UT00072,CLIFF LAKE (DUCHESNE),23.0,10
110,UT00072,CLIFF LAKE (DUCHESNE),31.0,14
110,UT00072,CLIFF LAKE (DUCHESNE),41.0,564
110,UT00072,CLIFF LAKE (DUCHESNE),42.0,7421
110,UT00072,CLIFF LAKE (DUCHESNE),52.0,40971
110,UT00072,CLIFF LAKE (DUCHESNE),71.0,185
110,UT00072,CLIFF LAKE (DUCHESNE),81.0,8943
110,UT00072,CLIFF LAKE (DUCHESNE),82.0,110
110,UT00072,CLIFF LAKE (DUCHESNE),90.0,17851
110,UT00072,CLIFF LAKE (DUCHESNE),95.0,10313
111,UT00233,OAK CREEK (UPPER BOWNS),21.0,72
111,UT00233,OAK CREEK (UPPER BOWNS),22.0,13
111,UT00233,OAK CREEK (UPPER BOWNS),31.0,37
111,UT00233,OAK CREEK (UPPER BOWNS),41.0,181
111,UT00233,OAK CREEK (UPPER BOWNS),42.0,2887
111,UT00233,OAK CREEK (UPPER BOWNS),43.0,219
111,UT00233,OAK CREEK (UPPER BOWNS),52.0,4602
111,UT00233,OAK CREEK (UPPER BOWNS),81.0,22
111,UT00233,OAK CREEK (UPPER BOWNS),82.0,15
111,UT00233,OAK CREEK (UPPER BOWNS),90.0,332
112,UT00302,TROPIC,21.0,114
112,UT00302,TROPIC,22.0,290
112,UT00302,TROPIC,23.0,19
112,UT00302,TROPIC,31.0,2198
112,UT00302,TROPIC,41.0,33
112,UT00302,TROPIC,42.0,529
112,UT00302,TROPIC,52.0,20851
112,UT00302,TROPIC,81.0,1191
112,UT00302,TROPIC,82.0,16
112,UT00302,TROPIC,90.0,573
112,UT00302,TROPIC,95.0,22
113,UT00832,CEDAR CITY - DRY CANYON,21.0,655
113,UT00832,CEDAR CITY - DRY CANYON,22.0,835
113,UT00832,CEDAR CITY - DRY CANYON,23.0,754
113,UT00832,CEDAR CITY - DRY CANYON,24.0,83
113,UT00832,CEDAR CITY - DRY CANYON,52.0,34
113,UT00832,CEDAR CITY - DRY CANYON,81.0,2
114,UT00412,CEDAR CITY - GREENS LAKE #2,21.0,87
114,UT00412,CEDAR CITY - GREENS LAKE #2,22.0,196
114,UT00412,CEDAR CITY - GREENS LAKE #2,23.0,187
114,UT00412,CEDAR CITY - GREENS LAKE #2,24.0,31
114,UT00412,CEDAR CITY - GREENS LAKE #2,52.0,59
115,UT00415,CEDAR CITY - GREENS LAKE #3,21.0,126
115,UT00415,CEDAR CITY - GREENS LAKE #3,22.0,362
115,UT00415,CEDAR CITY - GREENS LAKE #3,23.0,337
115,UT00415,CEDAR CITY - GREENS LAKE #3,24.0,69
115,UT00415,CEDAR CITY - GREENS LAKE #3,52.0,83
116,UT00416,CEDAR CITY - GREENS LAKE #4,21.0,14
116,UT00416,CEDAR CITY - GREENS LAKE #4,22.0,3
116,UT00416,CEDAR CITY - GREENS LAKE #4,23.0,8
116,UT00416,CEDAR CITY - GREENS LAKE #4,41.0,22
116,UT00416,CEDAR CITY - GREENS LAKE #4,42.0,72
116,UT00416,CEDAR CITY - GREENS LAKE #4,52.0,24
117,UT00335,YANKEE MEADOW,11.0,22
117,UT00335,YANKEE MEADOW,21.0,2586
117,UT00335,YANKEE MEADOW,22.0,2449
117,UT00335,YANKEE MEADOW,23.0,436
117,UT00335,YANKEE MEADOW,24.0,55
117,UT00335,YANKEE MEADOW,31.0,2
117,UT00335,YANKEE MEADOW,41.0,71
117,UT00335,YANKEE MEADOW,42.0,607
117,UT00335,YANKEE MEADOW,52.0,6775
117,UT00335,YANKEE MEADOW,71.0,31
117,UT00335,YANKEE MEADOW,81.0,175
117,UT00335,YANKEE MEADOW,82.0,1714
117,UT00335,YANKEE MEADOW,90.0,40
117,UT00335,YANKEE MEADOW,95.0,5
118,UT00215,MONA,11.0,149
118,UT00215,MONA,21.0,544
118,UT00215,MONA,22.0,905
118,UT00215,MONA,23.0,28
118,UT00215,MONA,24.0,1
118,UT00215,MONA,31.0,286
118,UT00215,MONA,42.0,2
118,UT00215,MONA,52.0,6364
118,UT00215,MONA,71.0,106
118,UT00215,MONA,81.0,8321
118,UT00215,MONA,82.0,2651
118,UT00215,MONA,90.0,1522
118,UT00215,MONA,95.0,11481
119,UT00322,CORN CREEK,11.0,7
119,UT00322,CORN CREEK,21.0,1850
119,UT00322,CORN CREEK,22.0,366
119,UT00322,CORN CREEK,23.0,28
119,UT00322,CORN CREEK,24.0,2
119,UT00322,CORN CREEK,42.0,1
119,UT00322,CORN CREEK,52.0,1995
119,UT00322,CORN CREEK,71.0,1775
119,UT00322,CORN CREEK,81.0,258
119,UT00322,CORN CREEK,82.0,6572
119,UT00322,CORN CREEK,90.0,2
120,UT00080,DMAD,11.0,4151
120,UT00080,DMAD,21.0,903
120,UT00080,DMAD,22.0,19882
120,UT00080,DMAD,23.0,1499
120,UT00080,DMAD,24.0,34
120,UT00080,DMAD,31.0,46803
120,UT00080,DMAD,52.0,318100
120,UT00080,DMAD,71.0,8
120,UT00080,DMAD,81.0,4665
120,UT00080,DMAD,82.0,99825
120,UT00080,DMAD,90.0,36138
120,UT00080,DMAD,95.0,9409
121,UT00131,GUNNISON BEND,11.0,1667
121,UT00131,GUNNISON BEND,21.0,351
121,UT00131,GUNNISON BEND,22.0,3598
121,UT00131,GUNNISON BEND,23.0,363
121,UT00131,GUNNISON BEND,24.0,4
121,UT00131,GUNNISON BEND,52.0,13287
121,UT00131,GUNNISON BEND,71.0,1
121,UT00131,GUNNISON BEND,81.0,447
121,UT00131,GUNNISON BEND,82.0,17063
121,UT00131,GUNNISON BEND,90.0,367
121,UT00131,GUNNISON BEND,95.0,57
122,UT00232,NORTHWEST,11.0,6
122,UT00232,NORTHWEST,21.0,115
122,UT00232,NORTHWEST,22.0,276
122,UT00232,NORTHWEST,23.0,68
122,UT00232,NORTHWEST,24.0,4
122,UT00232,NORTHWEST,41.0,5
122,UT00232,NORTHWEST,42.0,4
122,UT00232,NORTHWEST,52.0,601
122,UT00232,NORTHWEST,81.0,161
122,UT00232,NORTHWEST,82.0,144
122,UT00232,NORTHWEST,90.0,51
123,UT00232,NORTHWEST,21.0,222
123,UT00232,NORTHWEST,22.0,380
123,UT00232,NORTHWEST,23.0,10
123,UT00232,NORTHWEST,41.0,1
123,UT00232,NORTHWEST,52.0,307
123,UT00232,NORTHWEST,81.0,413
123,UT00232,NORTHWEST,82.0,165
123,UT00232,NORTHWEST,90.0,32
124,UT00327,WILKINSON (HARRY),21.0,40
124,UT00327,WILKINSON (HARRY),22.0,177
124,UT00327,WILKINSON (HARRY),23.0,8
124,UT00327,WILKINSON (HARRY),41.0,1
124,UT00327,WILKINSON (HARRY),52.0,46
124,UT00327,WILKINSON (HARRY),81.0,557
124,UT00327,WILKINSON (HARRY),82.0,63
124,UT00327,WILKINSON (HARRY),90.0,150
124,UT00327,WILKINSON (HARRY),95.0,41
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),21.0,20
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),22.0,57
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),41.0,101
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),42.0,332
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),52.0,911
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),81.0,115
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),82.0,335
125,UT00024,BEAVER CREEK - LOWER (BOX CREEK),90.0,15
126,UT00728,DRAPER PRESSURE IRRIGATION PROJECT,21.0,20
126,UT00728,DRAPER PRESSURE IRRIGATION PROJECT,22.0,221
126,UT00728,DRAPER PRESSURE IRRIGATION PROJECT,23.0,59
126,UT00728,DRAPER PRESSURE IRRIGATION PROJECT,90.0,3
127,UT00749,ENSIGN DOWNS (AKA VICTORY ROAD),21.0,2
127,UT00749,ENSIGN DOWNS (AKA VICTORY ROAD),22.0,56
127,UT00749,ENSIGN DOWNS (AKA VICTORY ROAD),23.0,103
127,UT00749,ENSIGN DOWNS (AKA VICTORY ROAD),24.0,14
127,UT00749,ENSIGN DOWNS (AKA VICTORY ROAD),52.0,5
128,UT00172,LAKE MARY-PHOEBE,21.0,1015
128,UT00172,LAKE MARY-PHOEBE,22.0,5075
128,UT00172,LAKE MARY-PHOEBE,23.0,3588
128,UT00172,LAKE MARY-PHOEBE,24.0,902
128,UT00172,LAKE MARY-PHOEBE,41.0,180
128,UT00172,LAKE MARY-PHOEBE,42.0,2213
128,UT00172,LAKE MARY-PHOEBE,52.0,328
128,UT00172,LAKE MARY-PHOEBE,90.0,169
129,UT00755,LITTLE DELL,11.0,44
129,UT00755,LITTLE DELL,21.0,1749
129,UT00755,LITTLE DELL,22.0,4422
129,UT00755,LITTLE DELL,23.0,9281
129,UT00755,LITTLE DELL,24.0,2979
129,UT00755,LITTLE DELL,31.0,11
129,UT00755,LITTLE DELL,41.0,108
129,UT00755,LITTLE DELL,42.0,59
129,UT00755,LITTLE DELL,52.0,1498
129,UT00755,LITTLE DELL,81.0,8
129,UT00755,LITTLE DELL,90.0,213
130,UT00256,RED PINE,21.0,304
130,UT00256,RED PINE,22.0,1208
130,UT00256,RED PINE,23.0,717
130,UT00256,RED PINE,24.0,193
130,UT00256,RED PINE,41.0,23
130,UT00256,RED PINE,42.0,262
130,UT00256,RED PINE,52.0,29
130,UT00256,RED PINE,90.0,11
131,UT00090,SALT LAKE CO - BIG COTTONWOOD (SPENCER'S),21.0,932
131,UT00090,SALT LAKE CO - BIG COTTONWOOD (SPENCER'S),22.0,4241
131,UT00090,SALT LAKE CO - BIG COTTONWOOD (SPENCER'S),23.0,4001
131,UT00090,SALT LAKE CO - BIG COTTONWOOD (SPENCER'S),24.0,1368
132,UT00531,SALT LAKE CO - CREEKSIDE PARK,21.0,142
132,UT00531,SALT LAKE CO - CREEKSIDE PARK,22.0,1053
132,UT00531,SALT LAKE CO - CREEKSIDE PARK,23.0,2493
132,UT00531,SALT LAKE CO - CREEKSIDE PARK,24.0,879
133,UT00519,SANDY - ALTA CANYON,21.0,234
133,UT00519,SANDY - ALTA CANYON,22.0,813
133,UT00519,SANDY - ALTA CANYON,23.0,1533
133,UT00519,SANDY - ALTA CANYON,24.0,330
133,UT00519,SANDY - ALTA CANYON,90.0,6
134,UT00590,SANDY - FALCON DB,21.0,266
134,UT00590,SANDY - FALCON DB,22.0,724
134,UT00590,SANDY - FALCON DB,23.0,1509
134,UT00590,SANDY - FALCON DB,24.0,391
134,UT00590,SANDY - FALCON DB,81.0,1
134,UT00590,SANDY - FALCON DB,90.0,20
135,UT00746,SANDY - FLAT IRON MESA,21.0,18
135,UT00746,SANDY - FLAT IRON MESA,22.0,907
135,UT00746,SANDY - FLAT IRON MESA,23.0,1606
135,UT00746,SANDY - FLAT IRON MESA,24.0,154
135,UT00746,SANDY - FLAT IRON MESA,52.0,2
135,UT00746,SANDY - FLAT IRON MESA,90.0,8
136,UT00534,SANDY - WILLOW CREEK,21.0,13
136,UT00534,SANDY - WILLOW CREEK,22.0,167
136,UT00534,SANDY - WILLOW CREEK,23.0,112
137,UT00566,MOAB - TUSHER CANYON,11.0,1
137,UT00566,MOAB - TUSHER CANYON,21.0,48
137,UT00566,MOAB - TUSHER CANYON,22.0,610
137,UT00566,MOAB - TUSHER CANYON,23.0,235
137,UT00566,MOAB - TUSHER CANYON,24.0,32
137,UT00566,MOAB - TUSHER CANYON,52.0,124
137,UT00566,MOAB - TUSHER CANYON,81.0,82
137,UT00566,MOAB - TUSHER CANYON,90.0,157
138,UT00553,MOAB - WHITE CANYON,11.0,1
138,UT00553,MOAB - WHITE CANYON,21.0,79
138,UT00553,MOAB - WHITE CANYON,22.0,408
138,UT00553,MOAB - WHITE CANYON,23.0,269
138,UT00553,MOAB - WHITE CANYON,24.0,48
138,UT00553,MOAB - WHITE CANYON,52.0,130
138,UT00553,MOAB - WHITE CANYON,81.0,94
138,UT00553,MOAB - WHITE CANYON,90.0,197
138,UT00553,MOAB - WHITE CANYON,95.0,4
139,UT00828,DAIRY DAM,11.0,5
139,UT00828,DAIRY DAM,21.0,434
139,UT00828,DAIRY DAM,22.0,1003
139,UT00828,DAIRY DAM,23.0,50
139,UT00828,DAIRY DAM,52.0,344
139,UT00828,DAIRY DAM,81.0,60
139,UT00828,DAIRY DAM,82.0,3085
139,UT00828,DAIRY DAM,90.0,87
139,UT00828,DAIRY DAM,95.0,2
140,UT00103,FAIRVIEW LAKE,11.0,176
140,UT00103,FAIRVIEW LAKE,21.0,33
140,UT00103,FAIRVIEW LAKE,22.0,17
140,UT00103,FAIRVIEW LAKE,41.0,243
140,UT00103,FAIRVIEW LAKE,42.0,19
140,UT00103,FAIRVIEW LAKE,52.0,818
140,UT00103,FAIRVIEW LAKE,81.0,15
140,UT00103,FAIRVIEW LAKE,90.0,275
140,UT00103,FAIRVIEW LAKE,95.0,51
141,UT00119,PALISADES LAKE,11.0,231
141,UT00119,PALISADES LAKE,21.0,366
141,UT00119,PALISADES LAKE,22.0,720
141,UT00119,PALISADES LAKE,23.0,50
141,UT00119,PALISADES LAKE,24.0,8
141,UT00119,PALISADES LAKE,42.0,15
141,UT00119,PALISADES LAKE,52.0,3101
141,UT00119,PALISADES LAKE,81.0,1129
141,UT00119,PALISADES LAKE,82.0,2382
141,UT00119,PALISADES LAKE,90.0,2615
141,UT00119,PALISADES LAKE,95.0,678
142,UT00627,DAIRY CANYON DETENTION BASIN,21.0,456
142,UT00627,DAIRY CANYON DETENTION BASIN,22.0,1800
142,UT00627,DAIRY CANYON DETENTION BASIN,23.0,995
142,UT00627,DAIRY CANYON DETENTION BASIN,24.0,220
142,UT00627,DAIRY CANYON DETENTION BASIN,52.0,415
142,UT00627,DAIRY CANYON DETENTION BASIN,81.0,2646
142,UT00627,DAIRY CANYON DETENTION BASIN,82.0,1
142,UT00627,DAIRY CANYON DETENTION BASIN,90.0,10
142,UT00627,DAIRY CANYON DETENTION BASIN,95.0,1
143,UT00340,GLENWOOD DEBRIS,21.0,215
143,UT00340,GLENWOOD DEBRIS,22.0,662
143,UT00340,GLENWOOD DEBRIS,23.0,12
143,UT00340,GLENWOOD DEBRIS,52.0,114
143,UT00340,GLENWOOD DEBRIS,81.0,604
143,UT00340,GLENWOOD DEBRIS,82.0,223
144,UT00153,JOHNSON,21.0,16
144,UT00153,JOHNSON,22.0,135
144,UT00153,JOHNSON,23.0,5
144,UT00153,JOHNSON,41.0,116
144,UT00153,JOHNSON,42.0,267
