dam_id,dam_num,name,landuse_code,number_cells
11,UT00079,UTAH POWER & LIGHT - CUTLER,31.0,1
11,UT00079,UTAH POWER & LIGHT - CUTLER,42.0,22
11,UT00079,UTAH POWER & LIGHT - CUTLER,52.0,421
11,UT00079,UTAH POWER & LIGHT - CUTLER,71.0,84
11,UT00079,UTAH POWER & LIGHT - CUTLER,81.0,2888
11,UT00079,UTAH POWER & LIGHT - CUTLER,82.0,23589
11,UT00079,UTAH POWER & LIGHT - CUTLER,90.0,5352
11,UT00079,UTAH POWER & LIGHT - CUTLER,95.0,4886
12,UT00251,PORCUPINE,11.0,2921
12,UT00251,PORCUPINE,21.0,2021
12,UT00251,PORCUPINE,22.0,3222
12,UT00251,PORCUPINE,23.0,238
12,UT00251,PORCUPINE,24.0,13
12,UT00251,PORCUPINE,31.0,5
12,UT00251,PORCUPINE,41.0,161
12,UT00251,PORCUPINE,42.0,207
12,UT00251,PORCUPINE,52.0,1457
12,UT00251,PORCUPINE,71.0,17
12,UT00251,PORCUPINE,81.0,21580
12,UT00251,PORCUPINE,82.0,16987
12,UT00251,PORCUPINE,90.0,4020
12,UT00251,PORCUPINE,95.0,13238
13,UT00365,LONG PARK (DAGGETT),11.0,1240
13,UT00365,LONG PARK (DAGGETT),21.0,126
13,UT00365,LONG PARK (DAGGETT),22.0,72
13,UT00365,LONG PARK (DAGGETT),23.0,8
13,UT00365,LONG PARK (DAGGETT),31.0,3
13,UT00365,LONG PARK (DAGGETT),41.0,48
13,UT00365,LONG PARK (DAGGETT),42.0,279
13,UT00365,LONG PARK (DAGGETT),52.0,1543
13,UT00365,LONG PARK (DAGGETT),81.0,225
13,UT00365,LONG PARK (DAGGETT),90.0,739
13,UT00365,LONG PARK (DAGGETT),95.0,180
14,UT00002,ADAMS,21.0,119
14,UT00002,ADAMS,22.0,812
14,UT00002,ADAMS,23.0,993
14,UT00002,ADAMS,24.0,131
14,UT00002,ADAMS,82.0,38
15,UT00140,HOBBS,21.0,152
15,UT00140,HOBBS,22.0,260
15,UT00140,HOBBS,23.0,247
15,UT00140,HOBBS,24.0,12
15,UT00140,HOBBS,41.0,1
15,UT00140,HOBBS,52.0,6
15,UT00140,HOBBS,81.0,227
15,UT00140,HOBBS,90.0,181
16,UT00069,CHEPETA,11.0,7
16,UT00069,CHEPETA,21.0,105
16,UT00069,CHEPETA,22.0,378
16,UT00069,CHEPETA,23.0,10
16,UT00069,CHEPETA,41.0,400
16,UT00069,CHEPETA,42.0,2908
16,UT00069,CHEPETA,52.0,2544
16,UT00069,CHEPETA,71.0,58
16,UT00069,CHEPETA,81.0,1940
16,UT00069,CHEPETA,82.0,10
16,UT00069,CHEPETA,90.0,7843
16,UT00069,CHEPETA,95.0,1101
17,UT00254,RED CREEK (DUCHESNE),11.0,1
17,UT00254,RED CREEK (DUCHESNE),21.0,216
17,UT00254,RED CREEK (DUCHESNE),22.0,81
17,UT00254,RED CREEK (DUCHESNE),41.0,31
17,UT00254,RED CREEK (DUCHESNE),42.0,127
17,UT00254,RED CREEK (DUCHESNE),52.0,2819
17,UT00254,RED CREEK (DUCHESNE),81.0,201
17,UT00254,RED CREEK (DUCHESNE),90.0,928
18,UT00306,TWIN POTS,11.0,6
18,UT00306,TWIN POTS,21.0,304
18,UT00306,TWIN POTS,22.0,794
18,UT00306,TWIN POTS,23.0,29
18,UT00306,TWIN POTS,31.0,158
18,UT00306,TWIN POTS,41.0,322
18,UT00306,TWIN POTS,42.0,122
18,UT00306,TWIN POTS,52.0,7608
18,UT00306,TWIN POTS,71.0,156
18,UT00306,TWIN POTS,81.0,7378
18,UT00306,TWIN POTS,82.0,1112
18,UT00306,TWIN POTS,90.0,8631
18,UT00306,TWIN POTS,95.0,662
19,UT00095,DUCK FORK,11.0,9
19,UT00095,DUCK FORK,21.0,42
19,UT00095,DUCK FORK,22.0,263
19,UT00095,DUCK FORK,23.0,8
19,UT00095,DUCK FORK,41.0,85
19,UT00095,DUCK FORK,42.0,688
19,UT00095,DUCK FORK,43.0,2
19,UT00095,DUCK FORK,52.0,716
19,UT00095,DUCK FORK,90.0,62
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,11.0,109
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,21.0,490
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,22.0,2594
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,23.0,224
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,24.0,29
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,31.0,38
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,41.0,91
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,42.0,2551
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,52.0,12733
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,71.0,1
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,81.0,5310
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,82.0,3400
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,90.0,2761
20,UT00100,UTAH POWER & LIGHT - ELECTRIC LAKE,95.0,295
21,UT00187,BOWNS (LOWER),21.0,11
21,UT00187,BOWNS (LOWER),22.0,1
21,UT00187,BOWNS (LOWER),31.0,37
21,UT00187,BOWNS (LOWER),41.0,5
21,UT00187,BOWNS (LOWER),42.0,1495
21,UT00187,BOWNS (LOWER),52.0,4519
21,UT00187,BOWNS (LOWER),81.0,25
21,UT00187,BOWNS (LOWER),82.0,15
21,UT00187,BOWNS (LOWER),90.0,282
22,UT00246,PINE LAKE,21.0,372
22,UT00246,PINE LAKE,22.0,20
22,UT00246,PINE LAKE,42.0,260
22,UT00246,PINE LAKE,52.0,3888
23,UT00227,NEWCASTLE,21.0,824
23,UT00227,NEWCASTLE,22.0,671
23,UT00227,NEWCASTLE,23.0,24
23,UT00227,NEWCASTLE,24.0,6
23,UT00227,NEWCASTLE,31.0,1447
23,UT00227,NEWCASTLE,52.0,121179
23,UT00227,NEWCASTLE,71.0,2
23,UT00227,NEWCASTLE,81.0,1883
23,UT00227,NEWCASTLE,82.0,18370
24,UT00255,RED CREEK (IRON),11.0,6
24,UT00255,RED CREEK (IRON),21.0,1126
24,UT00255,RED CREEK (IRON),22.0,532
24,UT00255,RED CREEK (IRON),23.0,10
24,UT00255,RED CREEK (IRON),41.0,29
24,UT00255,RED CREEK (IRON),42.0,1568
24,UT00255,RED CREEK (IRON),52.0,1198
24,UT00255,RED CREEK (IRON),81.0,103
24,UT00255,RED CREEK (IRON),82.0,3962
24,UT00255,RED CREEK (IRON),90.0,4
25,UT00272,SEVIER BRIDGE,11.0,13145
25,UT00272,SEVIER BRIDGE,21.0,1641
25,UT00272,SEVIER BRIDGE,22.0,25827
25,UT00272,SEVIER BRIDGE,23.0,2018
25,UT00272,SEVIER BRIDGE,24.0,76
25,UT00272,SEVIER BRIDGE,31.0,111991
25,UT00272,SEVIER BRIDGE,42.0,1
25,UT00272,SEVIER BRIDGE,52.0,472228
25,UT00272,SEVIER BRIDGE,71.0,1791
25,UT00272,SEVIER BRIDGE,81.0,6937
25,UT00272,SEVIER BRIDGE,82.0,128418
25,UT00272,SEVIER BRIDGE,90.0,46927
25,UT00272,SEVIER BRIDGE,95.0,21251
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),11.0,59
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),21.0,27
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),22.0,65
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),41.0,121
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),42.0,479
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),52.0,1078
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),81.0,106
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),82.0,344
26,UT00025,BEAVER CREEK - UPPER (BOX CREEK),90.0,38
27,UT00249,PIUTE,11.0,3055
27,UT00249,PIUTE,21.0,2729
27,UT00249,PIUTE,22.0,12443
27,UT00249,PIUTE,23.0,1497
27,UT00249,PIUTE,24.0,168
27,UT00249,PIUTE,31.0,11
27,UT00249,PIUTE,41.0,1
27,UT00249,PIUTE,42.0,168
27,UT00249,PIUTE,52.0,45547
27,UT00249,PIUTE,71.0,5
27,UT00249,PIUTE,81.0,61602
27,UT00249,PIUTE,82.0,62228
27,UT00249,PIUTE,90.0,10067
27,UT00249,PIUTE,95.0,9343
28,UT00041,BIRCH CREEK #2,21.0,901
28,UT00041,BIRCH CREEK #2,22.0,429
28,UT00041,BIRCH CREEK #2,23.0,10
28,UT00041,BIRCH CREEK #2,41.0,2
28,UT00041,BIRCH CREEK #2,42.0,1
28,UT00041,BIRCH CREEK #2,52.0,1943
28,UT00041,BIRCH CREEK #2,81.0,9767
28,UT00041,BIRCH CREEK #2,82.0,3037
28,UT00041,BIRCH CREEK #2,90.0,250
28,UT00041,BIRCH CREEK #2,95.0,333
29,UT00332,WOODRUFF CREEK,21.0,764
29,UT00332,WOODRUFF CREEK,22.0,377
29,UT00332,WOODRUFF CREEK,23.0,10
29,UT00332,WOODRUFF CREEK,42.0,4
29,UT00332,WOODRUFF CREEK,52.0,2598
29,UT00332,WOODRUFF CREEK,81.0,9816
29,UT00332,WOODRUFF CREEK,82.0,3037
29,UT00332,WOODRUFF CREEK,90.0,513
29,UT00332,WOODRUFF CREEK,95.0,413
30,UT00304,TWIN LAKES (SALT LAKE),21.0,1014
30,UT00304,TWIN LAKES (SALT LAKE),22.0,4969
30,UT00304,TWIN LAKES (SALT LAKE),23.0,3474
30,UT00304,TWIN LAKES (SALT LAKE),24.0,879
30,UT00304,TWIN LAKES (SALT LAKE),41.0,182
30,UT00304,TWIN LAKES (SALT LAKE),42.0,2161
30,UT00304,TWIN LAKES (SALT LAKE),52.0,275
30,UT00304,TWIN LAKES (SALT LAKE),90.0,150
31,UT00043,BLANDING CITY #4,21.0,4
31,UT00043,BLANDING CITY #4,22.0,7
31,UT00043,BLANDING CITY #4,23.0,2
31,UT00043,BLANDING CITY #4,42.0,143
31,UT00043,BLANDING CITY #4,52.0,366
31,UT00043,BLANDING CITY #4,90.0,117
32,UT00349,LLOYDS LAKE (MONTICELLO),21.0,139
32,UT00349,LLOYDS LAKE (MONTICELLO),22.0,19
32,UT00349,LLOYDS LAKE (MONTICELLO),23.0,5
32,UT00349,LLOYDS LAKE (MONTICELLO),41.0,1
32,UT00349,LLOYDS LAKE (MONTICELLO),42.0,16
32,UT00349,LLOYDS LAKE (MONTICELLO),52.0,467
32,UT00349,LLOYDS LAKE (MONTICELLO),81.0,89
32,UT00349,LLOYDS LAKE (MONTICELLO),82.0,52
32,UT00349,LLOYDS LAKE (MONTICELLO),90.0,223
33,UT00199,STARVATION CANYON,21.0,41
33,UT00199,STARVATION CANYON,22.0,12
33,UT00199,STARVATION CANYON,42.0,200
33,UT00199,STARVATION CANYON,52.0,1163
33,UT00199,STARVATION CANYON,90.0,112
34,UT00130,GUNNISON,11.0,490
34,UT00130,GUNNISON,21.0,885
34,UT00130,GUNNISON,22.0,2166
34,UT00130,GUNNISON,23.0,244
34,UT00130,GUNNISON,24.0,48
34,UT00130,GUNNISON,31.0,15
34,UT00130,GUNNISON,52.0,7627
34,UT00130,GUNNISON,71.0,3
34,UT00130,GUNNISON,81.0,4192
34,UT00130,GUNNISON,82.0,10453
34,UT00130,GUNNISON,90.0,4843
34,UT00130,GUNNISON,95.0,5039
35,UT00138,NINEMILE,11.0,195
35,UT00138,NINEMILE,21.0,380
35,UT00138,NINEMILE,22.0,829
35,UT00138,NINEMILE,23.0,79
35,UT00138,NINEMILE,24.0,8
35,UT00138,NINEMILE,52.0,3030
35,UT00138,NINEMILE,81.0,1140
35,UT00138,NINEMILE,82.0,2162
35,UT00138,NINEMILE,90.0,3204
35,UT00138,NINEMILE,95.0,954
36,UT00644,COTTONWOOD WASH DETENTION BASIN,21.0,282
36,UT00644,COTTONWOOD WASH DETENTION BASIN,22.0,1481
36,UT00644,COTTONWOOD WASH DETENTION BASIN,23.0,806
36,UT00644,COTTONWOOD WASH DETENTION BASIN,24.0,211
36,UT00644,COTTONWOOD WASH DETENTION BASIN,52.0,47
36,UT00644,COTTONWOOD WASH DETENTION BASIN,81.0,2585
36,UT00644,COTTONWOOD WASH DETENTION BASIN,82.0,1
36,UT00644,COTTONWOOD WASH DETENTION BASIN,90.0,42
36,UT00644,COTTONWOOD WASH DETENTION BASIN,95.0,41
37,UT00644,COTTONWOOD WASH DETENTION BASIN,21.0,649
37,UT00644,COTTONWOOD WASH DETENTION BASIN,22.0,1996
37,UT00644,COTTONWOOD WASH DETENTION BASIN,23.0,949
37,UT00644,COTTONWOOD WASH DETENTION BASIN,24.0,167
37,UT00644,COTTONWOOD WASH DETENTION BASIN,52.0,210
37,UT00644,COTTONWOOD WASH DETENTION BASIN,81.0,5237
37,UT00644,COTTONWOOD WASH DETENTION BASIN,82.0,860
37,UT00644,COTTONWOOD WASH DETENTION BASIN,90.0,63
37,UT00644,COTTONWOOD WASH DETENTION BASIN,95.0,52
38,UT00644,COTTONWOOD WASH DETENTION BASIN,21.0,444
38,UT00644,COTTONWOOD WASH DETENTION BASIN,22.0,583
38,UT00644,COTTONWOOD WASH DETENTION BASIN,23.0,69
38,UT00644,COTTONWOOD WASH DETENTION BASIN,24.0,3
38,UT00644,COTTONWOOD WASH DETENTION BASIN,52.0,539
38,UT00644,COTTONWOOD WASH DETENTION BASIN,81.0,2674
38,UT00644,COTTONWOOD WASH DETENTION BASIN,82.0,2183
38,UT00644,COTTONWOOD WASH DETENTION BASIN,90.0,20
38,UT00644,COTTONWOOD WASH DETENTION BASIN,95.0,8
39,UT00117,FORSYTH,41.0,22
39,UT00117,FORSYTH,42.0,90
39,UT00117,FORSYTH,52.0,137
40,UT00257,REX,21.0,33
40,UT00257,REX,22.0,28
40,UT00257,REX,41.0,628
40,UT00257,REX,42.0,267
40,UT00257,REX,43.0,2
40,UT00257,REX,52.0,1238
40,UT00257,REX,81.0,267
40,UT00257,REX,90.0,13
40,UT00257,REX,95.0,24
41,UT00257,REX,11.0,42
41,UT00257,REX,21.0,10
41,UT00257,REX,22.0,232
41,UT00257,REX,23.0,21
41,UT00257,REX,41.0,171
41,UT00257,REX,42.0,863
41,UT00257,REX,52.0,2300
41,UT00257,REX,81.0,1481
41,UT00257,REX,82.0,180
41,UT00257,REX,90.0,522
41,UT00257,REX,95.0,132
42,UT00280,SMITH AND MOREHOUSE,11.0,6
42,UT00280,SMITH AND MOREHOUSE,21.0,1032
42,UT00280,SMITH AND MOREHOUSE,22.0,1134
42,UT00280,SMITH AND MOREHOUSE,23.0,45
42,UT00280,SMITH AND MOREHOUSE,24.0,12
42,UT00280,SMITH AND MOREHOUSE,41.0,859
42,UT00280,SMITH AND MOREHOUSE,42.0,611
42,UT00280,SMITH AND MOREHOUSE,52.0,2223
42,UT00280,SMITH AND MOREHOUSE,81.0,8310
42,UT00280,SMITH AND MOREHOUSE,90.0,2724
42,UT00280,SMITH AND MOREHOUSE,95.0,340
43,UT00301,TRIAL LAKE,11.0,3
43,UT00301,TRIAL LAKE,21.0,757
43,UT00301,TRIAL LAKE,22.0,1812
43,UT00301,TRIAL LAKE,23.0,46
43,UT00301,TRIAL LAKE,41.0,1218
43,UT00301,TRIAL LAKE,42.0,2948
43,UT00301,TRIAL LAKE,52.0,1517
43,UT00301,TRIAL LAKE,81.0,5347
43,UT00301,TRIAL LAKE,90.0,3110
43,UT00301,TRIAL LAKE,95.0,212
44,UT00324,WHITNEY,11.0,9
44,UT00324,WHITNEY,21.0,140
44,UT00324,WHITNEY,22.0,107
44,UT00324,WHITNEY,41.0,1021
44,UT00324,WHITNEY,42.0,156
44,UT00324,WHITNEY,52.0,7299
44,UT00324,WHITNEY,81.0,3376
44,UT00324,WHITNEY,90.0,5443
44,UT00324,WHITNEY,95.0,1148
45,UT00343,GRANTSVILLE,11.0,48
45,UT00343,GRANTSVILLE,21.0,1120
45,UT00343,GRANTSVILLE,22.0,2067
45,UT00343,GRANTSVILLE,23.0,903
45,UT00343,GRANTSVILLE,24.0,30
45,UT00343,GRANTSVILLE,31.0,30
45,UT00343,GRANTSVILLE,52.0,6843
45,UT00343,GRANTSVILLE,71.0,782
45,UT00343,GRANTSVILLE,81.0,1868
45,UT00343,GRANTSVILLE,82.0,1377
45,UT00343,GRANTSVILLE,90.0,88
45,UT00343,GRANTSVILLE,95.0,1264
46,UT00353,BROUGH,11.0,3635
46,UT00353,BROUGH,21.0,45
46,UT00353,BROUGH,22.0,42
46,UT00353,BROUGH,23.0,18
46,UT00353,BROUGH,24.0,2
46,UT00353,BROUGH,31.0,3
46,UT00353,BROUGH,52.0,2494
46,UT00353,BROUGH,81.0,176
46,UT00353,BROUGH,82.0,363
46,UT00353,BROUGH,90.0,2613
46,UT00353,BROUGH,95.0,164
47,UT00353,BROUGH,11.0,377
47,UT00353,BROUGH,21.0,63
47,UT00353,BROUGH,22.0,42
47,UT00353,BROUGH,52.0,5111
47,UT00353,BROUGH,81.0,729
47,UT00353,BROUGH,82.0,307
47,UT00353,BROUGH,90.0,8950
47,UT00353,BROUGH,95.0,185
48,UT00061,CALDER (ZELPH),11.0,374
48,UT00061,CALDER (ZELPH),21.0,33
48,UT00061,CALDER (ZELPH),22.0,8
48,UT00061,CALDER (ZELPH),42.0,715
48,UT00061,CALDER (ZELPH),52.0,3184
48,UT00061,CALDER (ZELPH),71.0,12
48,UT00061,CALDER (ZELPH),90.0,208
48,UT00061,CALDER (ZELPH),95.0,272
49,UT00390,COTTONWOOD,11.0,428
49,UT00390,COTTONWOOD,21.0,128
49,UT00390,COTTONWOOD,22.0,202
49,UT00390,COTTONWOOD,23.0,4
49,UT00390,COTTONWOOD,52.0,7991
49,UT00390,COTTONWOOD,81.0,1973
49,UT00390,COTTONWOOD,82.0,1754
49,UT00390,COTTONWOOD,90.0,15357
49,UT00390,COTTONWOOD,95.0,163
50,UT00624,LAPOINT,11.0,8
50,UT00624,LAPOINT,21.0,480
50,UT00624,LAPOINT,22.0,217
50,UT00624,LAPOINT,23.0,3
50,UT00624,LAPOINT,52.0,1632
50,UT00624,LAPOINT,81.0,6734
50,UT00624,LAPOINT,82.0,962
50,UT00624,LAPOINT,90.0,4847
50,UT00624,LAPOINT,95.0,152
51,UT00216,MONTES CREEK,11.0,47
51,UT00216,MONTES CREEK,21.0,25
51,UT00216,MONTES CREEK,22.0,30
51,UT00216,MONTES CREEK,23.0,1
51,UT00216,MONTES CREEK,52.0,322
51,UT00216,MONTES CREEK,81.0,769
51,UT00216,MONTES CREEK,82.0,131
51,UT00216,MONTES CREEK,90.0,685
51,UT00216,MONTES CREEK,95.0,294
52,UT00234,OAKS PARK,11.0,1041
52,UT00234,OAKS PARK,21.0,8
52,UT00234,OAKS PARK,22.0,33
52,UT00234,OAKS PARK,41.0,73
52,UT00234,OAKS PARK,42.0,1057
52,UT00234,OAKS PARK,52.0,961
52,UT00234,OAKS PARK,81.0,129
52,UT00234,OAKS PARK,82.0,6
52,UT00234,OAKS PARK,90.0,136
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,11.0,622
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,21.0,1654
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,22.0,9118
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,23.0,14401
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,24.0,3370
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,41.0,157
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,42.0,1264
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,52.0,321
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,71.0,10
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,81.0,957
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,82.0,4490
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,90.0,385
53,UT00276,NORTH UTAH COUNTY - SILVER LAKE FLAT,95.0,2024
54,UT00330,WITT LAKE,11.0,2
54,UT00330,WITT LAKE,21.0,1196
54,UT00330,WITT LAKE,22.0,3638
54,UT00330,WITT LAKE,23.0,1564
54,UT00330,WITT LAKE,24.0,167
54,UT00330,WITT LAKE,41.0,239
54,UT00330,WITT LAKE,42.0,56
54,UT00330,WITT LAKE,52.0,1111
54,UT00330,WITT LAKE,81.0,1729
54,UT00330,WITT LAKE,82.0,527
54,UT00330,WITT LAKE,90.0,11
54,UT00330,WITT LAKE,95.0,12
55,UT00010,ASH CREEK,11.0,64
55,UT00010,ASH CREEK,21.0,1486
55,UT00010,ASH CREEK,22.0,1894
55,UT00010,ASH CREEK,23.0,531
55,UT00010,ASH CREEK,24.0,66
55,UT00010,ASH CREEK,31.0,11
55,UT00010,ASH CREEK,42.0,135
55,UT00010,ASH CREEK,52.0,9358
55,UT00010,ASH CREEK,71.0,3
55,UT00010,ASH CREEK,81.0,799
55,UT00010,ASH CREEK,82.0,235
55,UT00010,ASH CREEK,90.0,5728
55,UT00010,ASH CREEK,95.0,106
56,UT00189,ENTERPRISE (LOWER),11.0,97
56,UT00189,ENTERPRISE (LOWER),21.0,1976
56,UT00189,ENTERPRISE (LOWER),22.0,2883
56,UT00189,ENTERPRISE (LOWER),23.0,170
56,UT00189,ENTERPRISE (LOWER),24.0,6
56,UT00189,ENTERPRISE (LOWER),31.0,413
56,UT00189,ENTERPRISE (LOWER),42.0,236
56,UT00189,ENTERPRISE (LOWER),52.0,86430
56,UT00189,ENTERPRISE (LOWER),71.0,123
56,UT00189,ENTERPRISE (LOWER),81.0,3434
56,UT00189,ENTERPRISE (LOWER),82.0,45370
56,UT00189,ENTERPRISE (LOWER),90.0,296
56,UT00189,ENTERPRISE (LOWER),95.0,9
57,UT00309,ENTERPRISE (UPPER),11.0,209
57,UT00309,ENTERPRISE (UPPER),21.0,1976
57,UT00309,ENTERPRISE (UPPER),22.0,2885
57,UT00309,ENTERPRISE (UPPER),23.0,170
57,UT00309,ENTERPRISE (UPPER),24.0,6
57,UT00309,ENTERPRISE (UPPER),31.0,413
57,UT00309,ENTERPRISE (UPPER),42.0,219
57,UT00309,ENTERPRISE (UPPER),52.0,86630
57,UT00309,ENTERPRISE (UPPER),71.0,123
57,UT00309,ENTERPRISE (UPPER),81.0,3434
57,UT00309,ENTERPRISE (UPPER),82.0,45370
57,UT00309,ENTERPRISE (UPPER),90.0,299
57,UT00309,ENTERPRISE (UPPER),95.0,28
58,UT00129,GUNLOCK,11.0,2
58,UT00129,GUNLOCK,21.0,1552
58,UT00129,GUNLOCK,22.0,2278
58,UT00129,GUNLOCK,23.0,1182
58,UT00129,GUNLOCK,24.0,122
58,UT00129,GUNLOCK,41.0,2
